=== Batch Scene Capture ===
[564/1971] shader_12_pinkextravaganza - capturing... OK
[565/1971] buffergeometryparticles - capturing... OK
[566/1971] degrading_shader_demo - capturing... OK
[567/1971] dynamiccubemap - capturing... OK
[568/1971] materialstransmission - capturing... OK
[569/1971] tiles_explained - capturing... OK
[570/1971] breathing_room - capturing... OK
[571/1971] soft_trampoline - capturing... OK
[572/1971] squishy_ball_pit - capturing... OK
[573/1971] cloth_straps - capturing... OK
[574/1971] revolving_joy_ride - capturing... OK
[575/1971] soft_mushroom - capturing... OK
[576/1971] rounded_softbody_test - capturing... OK
[577/1971] pendulum_slap - capturing... OK
[578/1971] softbody_gallery_part1 - capturing... OK
[579/1971] softbody_gallery_part2 - capturing... OK
[580/1971] softbody_gallery_part3 - capturing... OK
[581/1971] softbodytest - capturing... OK
[582/1971] entropy_morphogenesis - capturing... OK
[583/1971] gyroid_cheese - capturing... OK
[584/1971] queer_marching_cave - capturing... OK
    --- Progress: 550 captured, 3 failed, ~105 min remaining ---
[585/1971] fifteen_cases_demo - capturing... OK
[586/1971] marching_cubes - capturing... OK
[587/1971] rhizome_cave_demo - capturing... OK
[588/1971] marchingcubes_voxel_noise_demo - capturing... OK
[589/1971] riemann_pi - capturing... OK
[590/1971] riemann_torus - capturing... OK
[591/1971] PhonemeCloud - capturing... OK
[592/1971] singing_board - capturing... OK
[593/1971] vowel_instrument - capturing... OK
[594/1971] vowel_sound_board - capturing... OK
[595/1971] vowel_synth - capturing... OK
[596/1971] levenshtein_distance - capturing... OK
[597/1971] boyer_moore - capturing... OK
[598/1971] ant_colony_optimization - capturing... OK
[599/1971] AntColonyV2 - capturing... OK
[600/1971] PhysarumColony - capturing... OK
[601/1971] boolean_tunnel - capturing... OK
[602/1971] carousel_cake - capturing... OK
[603/1971] floor_tiles - capturing... OK
[604/1971] rotatescalecubes - capturing... OK
[605/1971] scaleme - capturing... OK
[606/1971] spin - capturing... OK
[607/1971] toruscylinder - capturing... OK
[608/1971] transformation_workbench - capturing... OK
[609/1971] vector_field - capturing... OK
[610/1971] CoordinateSystem3M - capturing... OK
[611/1971] ForceMagnitudeDemo - capturing... OK
[612/1971] VectorBasics - capturing... OK
[613/1971] vectorpoint - capturing... OK
[614/1971] coordinates - capturing... OK
[615/1971] combined_forces_demo - capturing... OK
[616/1971] VectorAddition - capturing... OK
[617/1971] VectorDotProduct - capturing... OK
[618/1971] work_energy_demo - capturing... OK
[619/1971] VectorSubtraction - capturing... OK
[620/1971] VectorForces - capturing... OK
[621/1971] torque_demo - capturing... OK
[622/1971] VectorCrossProduct - capturing... OK
[623/1971] normal_force_demo - capturing... OK
[624/1971] VectorProjectionReflection - capturing... OK
[625/1971] VectorMotion - capturing... OK
[626/1971] VectorThrowing - capturing... OK
[627/1971] gravity_gun_test_scene - capturing... OK
[628/1971] destructible_marching_cube - capturing... OK
[629/1971] destructibles_test_scene - capturing... OK
[630/1971] sphere_splitting_showcase - capturing... OK
[631/1971] throw_ball - capturing... OK
[632/1971] vector_drone - capturing... OK
[633/1971] VectorTorque - capturing... OK
[634/1971] VectorFieldFlow - capturing... OK
    --- Progress: 600 captured, 3 failed, ~101 min remaining ---
[635/1971] turret_targeting - capturing... OK
[636/1971] example_1_1_bouncing_ball_with_no_vectors_vr - capturing... OK
[637/1971] example_1_2_bouncing_ball_with_vectors_vr - capturing... OK
[638/1971] example_1_3_vector_subtraction_vr - capturing... OK
[639/1971] example_1_4_vector_multiplication_vr - capturing... OK
[640/1971] example_1_5_vector_magnitude_vr - capturing... OK
[641/1971] example_1_6_vector_normalize_vr - capturing... OK
[642/1971] example_1_7_motion_101_velocity_vr - capturing... OK
[643/1971] example_1_8_motion_101_velocity_and_constant_acceleration_vr - capturing... OK
[644/1971] example_1_9_motion_101_velocity_and_random_acceleration_vr - capturing... OK
[645/1971] exercise_1_3_solution_3_d_bouncing_ball_vr - capturing... OK
[646/1971] exercise_1_5_solution_accelerate_and_decelerate_vr - capturing... OK
[647/1971] exercise_1_8_solution_attraction_magnitude_vr - capturing... OK
[648/1971] vector_joint_playground - capturing... OK
[649/1971] VectorWorkbench - capturing... OK
[650/1971] vectorline - capturing... OK
[651/1971] weather_vector_field - capturing... OK
[652/1971] rorschach_monitor - capturing... OK
[653/1971] rorschach_scan - capturing... OK
[654/1971] BeatFrequencies - capturing... OK
[655/1971] bernini_columns - capturing... OK
[656/1971] BigPipe - capturing... OK
[657/1971] BigPipe_CrossManifold - capturing... OK
[658/1971] BigPipe_IndustrialBranch - capturing... OK
[659/1971] BigPipe_LBend - capturing... OK
[660/1971] BigPipe_Serpentine - capturing... OK
[661/1971] BigPipe_StraightRun - capturing... OK
[662/1971] BigPipe_TDistribution - capturing... OK
[663/1971] BigPipe_VerticalBypass - capturing... OK
[664/1971] coshlea - capturing... OK
[665/1971] coupled_oscillator_lattice - capturing... OK
[666/1971] DancingBody - capturing... OK
[667/1971] ElphabaDemo - capturing... OK
[668/1971] ElphabaDress - capturing... OK
[669/1971] doublehelix - capturing... OK
[670/1971] fourier_transform_advanced - capturing... OK
[671/1971] fourier_transform - capturing... OK
[672/1971] fouriertransformshape - capturing... OK
[673/1971] ColoredLinesVR - capturing... OK
[674/1971] HarmonicBuilder - capturing... OK
[675/1971] kusama_sine - capturing... OK
[676/1971] cable_builder - capturing... OK
[677/1971] line_builder_3d - capturing... OK
[678/1971] modulor_man - capturing... OK
[679/1971] modulor_man_demo - capturing... OK
[680/1971] modulor_man_interactive - capturing... OK
[681/1971] pylon_cables - capturing... OK
[682/1971] lissajous_curves - capturing... OK
[683/1971] liturgicalambientgen - capturing... OK
[684/1971] DualBallFMController - capturing... OK
    --- Progress: 650 captured, 3 failed, ~96 min remaining ---
[685/1971] MarioSoundController - capturing... OK
[686/1971] MelodyChaser3D - capturing... OK
[687/1971] MelodySoundBoard - capturing... OK
[688/1971] mario_test_sound_ui - capturing... OK
[689/1971] noir_sequencer - capturing... OK
[690/1971] OscillatingWave - capturing... OK
[691/1971] CircleSpiral - capturing... OK
[692/1971] double_helix_oscillator - capturing... OK
[694/1971] Lissajous3D - capturing... OK
[695/1971] OscillationCurve - capturing... OK
[696/1971] OscillationDriver - capturing... OK
[697/1971] PendulumCircle - capturing... OK
[698/1971] PendulumGrid3x3 - capturing... OK
[699/1971] PendulumWave - capturing... OK
[700/1971] TrigWalkingPath - capturing... OK
[701/1971] UnitCircleTrig - capturing... OK
[702/1971] WavePaintings - capturing... OK
[703/1971] circle_spiral_scene - capturing... OK
[704/1971] double_helix_scene - capturing... OK
[705/1971] parametric_pendulum_waves - capturing... OK
[706/1971] parametric_shapes - capturing... OK
[707/1971] rainbow_hallway - capturing... OK
[708/1971] resonating_metallophone - capturing... OK
[709/1971] resonance_frequencies_visualizer - capturing... OK
[710/1971] resonance_frequencies - capturing... OK
[711/1971] ruth_asawa_sculpture - capturing... OK
[712/1971] sine_cylinder_staircase - capturing... OK
[713/1971] hallway_scene - capturing... OK
[714/1971] sine_space - capturing... OK
[715/1971] sine_wall - capturing... OK
[716/1971] sine_wall_corridor - capturing... OK
[717/1971] sine_wall_static - capturing... OK
[718/1971] sine_art_monitor - capturing... OK
[719/1971] sine_oscillation - capturing... OK
[720/1971] soundboxes - capturing... OK
[721/1971] SoundBoxLong - capturing... OK
[722/1971] SoundBoxShort - capturing... OK
[723/1971] sound_timeline - capturing... OK
[724/1971] dual_display_test - capturing... OK
[725/1971] spectral_analyzer - capturing... OK
[726/1971] spectral_sine_wave - capturing... OK
[727/1971] spectrum_display - capturing... OK
[728/1971] SphericalHarmonics - capturing... OK
[729/1971] spring_network - capturing... OK
[730/1971] standing_waves - capturing... OK
[731/1971] SplineCables - capturing... OK
[732/1971] StaticCables - capturing... OK
[733/1971] tech_noir_audio - capturing... OK
[734/1971] SimpleOscillatingBridge - capturing... OK
[735/1971] unit_circle - capturing... OK
    --- Progress: 700 captured, 3 failed, ~92 min remaining ---
[736/1971] walkable_sine_bridge - capturing... OK
[737/1971] vertical_wave_lines - capturing... OK
[738/1971] VitruvianMan - capturing... OK
[739/1971] segment_slide - capturing... OK
[740/1971] water_land_ride - capturing... OK
[741/1971] WaveRideScene - capturing... OK
[742/1971] wave_interference - capturing... OK
[743/1971] wave_propagation_3d - capturing... OK
[744/1971] agent_spawner - capturing... OK
[745/1971] additive_wave_demo - capturing... OK
[746/1971] air_music_display_case - capturing... OK
[747/1971] angle_sum_triangle - capturing... OK
[748/1971] array_carpet - capturing... OK
[749/1971] axis_translation_cube - capturing... OK
[750/1971] x_translation_cube - capturing... OK
[751/1971] y_translation_cube - capturing... OK
[752/1971] z_translation_cube - capturing... OK
[753/1971] barnsley_fern - capturing... OK
[754/1971] basis_vectors_rig - capturing... OK
[755/1971] bias_visualizer - capturing... OK
[756/1971] bifurcation_walkway - capturing... OK
[757/1971] boids_aquarium - capturing... OK
[758/1971] branching_coral - capturing... OK
[759/1971] brouwer_choice_sequence - capturing... OK
[760/1971] ca_rule_explorer - capturing... OK
[761/1971] artifact_catalog_kiosk - capturing... OK
[762/1971] cave_generator - capturing... OK
[763/1971] chladni_plate - capturing... OK
[764/1971] chord_tension_spring - capturing... OK
[765/1971] color_space_navigator - capturing... OK
[766/1971] constructive_proof - capturing... OK
[767/1971] control_board - capturing... OK
[768/1971] control_pendulum - capturing... OK
[769/1971] coordinate_system_switcher - capturing... OK
[770/1971] coupled_pendulums - capturing... OK
[771/1971] cross_product_demo - capturing... OK
[772/1971] curl_noise_particles - capturing... OK
[773/1971] curvature_slider - capturing... OK
[774/1971] dark_sphere - capturing... OK
[775/1971] decision_boundary_viewer - capturing... OK
[776/1971] distribution_sampler - capturing... OK
[777/1971] dna_specimen - capturing... OK
[778/1971] doppler_effect_demo - capturing... OK
[779/1971] dot_product_projector - capturing... OK
[780/1971] elliptic_surface - capturing... OK
[781/1971] euclid_postulates_plaque - capturing... OK
[782/1971] excluded_middle_demo - capturing... OK
[783/1971] flocking_controls - capturing... OK
[784/1971] flow_field_painter - capturing... OK
[785/1971] force_field_visualizer - capturing... OK
    --- Progress: 750 captured, 3 failed, ~88 min remaining ---
[786/1971] foucault_pendulum - capturing... OK
[788/1971] friction_ramp - capturing... OK
[789/1971] game_of_life_petri - capturing... OK
[790/1971] genetic_tree_sculptor - capturing... OK
[791/1971] glitch_body - capturing... OK
[792/1971] gradient_descent_landscape - capturing... OK
[793/1971] graph_coloring - capturing... OK
[794/1971] grid_editor_board - capturing... OK
[795/1971] grid_editor_board_3d - capturing... OK
[796/1971] harmonic_distance_table - capturing... OK
[797/1971] harmonic_motion_demo - capturing... OK
[798/1971] hilbert_hotel - capturing... OK
[799/1971] hl_turret_vectors - capturing... OK
[800/1971] homogeneous_coordinates - capturing... OK
[801/1971] hyperbolic_surface - capturing... OK
[802/1971] jelly_cube - capturing... OK
[803/1971] jelly_variants - capturing... OK
[804/1971] julia_set_explorer - capturing... OK
[805/1971] lenia_continuous - capturing... OK
[807/1971] lsystem_editor - capturing... OK
[809/1971] lyapunov_fractal - capturing... OK
[810/1971] mandelbrot_dive - capturing... OK
[811/1971] mario_cube - capturing... OK
[812/1971] monte_carlo_estimator - capturing... OK
[813/1971] noise_mixer - capturing... OK
[814/1971] orbital_mechanics_demo - capturing... OK
[815/1971] oscillation_controlled_cube - capturing... OK
[816/1971] oscilloscope - capturing... OK
[817/1971] parametric_lsystem - capturing... OK
[818/1971] pattern_maker_station - capturing... OK
[819/1971] penrose_triangle - capturing... OK
[820/1971] perceptron_playground - capturing... OK
[821/1971] perlin_terrain_sculptor - capturing... OK
[822/1971] petri_dish_worms - capturing... OK
[823/1971] poincare_disk - capturing... OK
[824/1971] progression_driver - capturing... OK
[825/1971] queer_morphology_specimen - capturing... OK
[826/1971] random_walk_terrarium - capturing... OK
[827/1971] rejection_sampling_demo - capturing... OK
[828/1971] riemann_sphere - capturing... OK
[829/1971] room_grammar - capturing... OK
[830/1971] rotating_cube_demo - capturing... OK
[831/1971] rotation_gimbal - capturing... OK
[832/1971] rotation_oscillation_cube - capturing... OK
[833/1971] schrodinger_box - capturing... OK
[834/1971] sentry_turret - capturing... OK
[835/1971] shannon_entropy_meter - capturing... OK
[836/1971] shear_matrix_demo - capturing... OK
[837/1971] sine_space_explanation - capturing... OK
[838/1971] sine_wall_explanation - capturing... OK
    --- Progress: 800 captured, 3 failed, ~83 min remaining ---
[839/1971] small_world_network - capturing... OK
[840/1971] soft_stage_dashboard - capturing... OK
[841/1971] space_filling_curve_gallery - capturing... OK
[842/1971] spring_demo - capturing... OK
[844/1971] static_reference_cube - capturing... OK
[845/1971] stigmergy_grid - capturing... OK
[846/1971] superposition_display - capturing... OK
[847/1971] terrain_erosion - capturing... OK
[848/1971] timbre_sculptor - capturing... OK
[849/1971] transform_composition - capturing... OK
[850/1971] transform_matrix_cube - capturing... OK
[851/1971] turing_pattern_generator - capturing... OK
[852/1971] ball_dropper - capturing... OK
[853/1971] laser_turret - capturing... OK
[855/1971] vector_addition_demo - capturing... OK
[856/1971] vector_field_visualizer - capturing... OK
[857/1971] vector_magnitude_demo - capturing... OK
[858/1971] vector_normalize_demo - capturing... OK
[859/1971] vector_projection_demo - capturing... OK
[860/1971] vector_subtraction_demo - capturing... OK
[861/1971] vector_translation_demo - capturing... OK
[862/1971] wave_equation_solver - capturing... OK
[863/1971] wave_interference_tank - capturing... OK
[864/1971] wfc_tile_mosaic - capturing... FAIL (timeout)
[865/1971] wireworld_circuit - capturing... OK
[866/1971] worley_noise - capturing... OK
[867/1971] y_oscillation_cube - capturing... OK
[868/1971] AudioContr - capturing... OK
[869/1971] audio_catalog_tablet - capturing... OK
[870/1971] VRAudioMonitor - capturing... OK
[871/1971] SoundscapeRadioRack - capturing... Exception in thread Thread-1667 (_readerthread):
Traceback (most recent call last):
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\threading.py", line 1044, in _bootstrap_inner
    self.run()
    ~~~~~~~~^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\threading.py", line 995, in run
    self._target(*self._args, **self._kwargs)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\subprocess.py", line 1615, in _readerthread
    buffer.append(fh.read())
                  ~~~~~~~^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\encodings\cp1252.py", line 23, in decode
    return codecs.charmap_decode(input,self.errors,decoding_table)[0]
           ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
UnicodeDecodeError: 'charmap' codec can't decode byte 0x8f in position 7551: character maps to <undefined>
OK
[872/1971] Rack303Acid - capturing... OK
[873/1971] Rack808Drums - capturing... OK
[874/1971] RackAmbientDrone - capturing... OK
[875/1971] RackDX7Piano - capturing... OK
[876/1971] RackMario - capturing... OK
[877/1971] RackMoogBass - capturing... OK
[878/1971] RackSineBasic - capturing... OK
[879/1971] step_sequencer - capturing... OK
[880/1971] SystemsMusicTest - capturing... OK
[881/1971] xyz_coordinates - capturing... OK
[882/1971] agnes_grid_2d - capturing... OK
[883/1971] agnes_grid - capturing... OK
[884/1971] grabable_agnes - capturing... OK
[885/1971] text_display - capturing... OK
[886/1971] camera_context - capturing... OK
[887/1971] clipboard - capturing... Exception in thread Thread-1699 (_readerthread):
Traceback (most recent call last):
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\threading.py", line 1044, in _bootstrap_inner
    self.run()
    ~~~~~~~~^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\threading.py", line 995, in run
    self._target(*self._args, **self._kwargs)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\subprocess.py", line 1615, in _readerthread
    buffer.append(fh.read())
                  ~~~~~~~^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\encodings\cp1252.py", line 23, in decode
    return codecs.charmap_decode(input,self.errors,decoding_table)[0]
           ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
UnicodeDecodeError: 'charmap' codec can't decode byte 0x9d in position 8999: character maps to <undefined>
OK
[888/1971] clipboard_large - capturing... OK
[889/1971] code_display - capturing... Exception in thread Thread-1703 (_readerthread):
Traceback (most recent call last):
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\threading.py", line 1044, in _bootstrap_inner
    self.run()
    ~~~~~~~~^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\threading.py", line 995, in run
    self._target(*self._args, **self._kwargs)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\subprocess.py", line 1615, in _readerthread
    buffer.append(fh.read())
                  ~~~~~~~^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\encodings\cp1252.py", line 23, in decode
    return codecs.charmap_decode(input,self.errors,decoding_table)[0]
           ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
UnicodeDecodeError: 'charmap' codec can't decode byte 0x9d in position 8310: character maps to <undefined>
OK
[890/1971] crystal_ball - capturing... OK
[891/1971] cube_create - capturing... OK
    --- Progress: 850 captured, 4 failed, ~80 min remaining ---
[892/1971] disco_floor - capturing... OK
[893/1971] standalone_disco - capturing... OK
[894/1971] ball_painting_demo - capturing... OK
[895/1971] drawing_paper - capturing... OK
[896/1971] drawing_pen - capturing... OK
[897/1971] grid_eye - capturing... OK
[898/1971] magnifying_glass - capturing... OK
[899/1971] magnifying_glass_red - capturing... OK
[900/1971] magnifying_glass_tool - capturing... OK
[901/1971] grabable_mondrian - capturing... OK
[902/1971] mondrian_2d - capturing... OK
[903/1971] sequencer - capturing... OK
[904/1971] helper_arm - capturing... OK
[905/1971] tesla_sparks - capturing... OK
[906/1971] tesla_sphere - capturing... OK
[907/1971] fractal_space - capturing... OK
[908/1971] knowledge_terrain_space - capturing... OK
[909/1971] noise_space - capturing... OK
[910/1971] random_space - capturing... OK
[912/1971] voronoi_space - capturing... OK
[913/1971] zelda_tilemap - capturing... OK
[914/1971] zelda_tilemap_2d - capturing... OK
[915/1971] zelda_tiles_3d - capturing... OK
[916/1971] code - capturing... OK
[917/1971] GlassRack - capturing... OK
[918/1971] GlassRack_BranchingCondenser - capturing... OK
[919/1971] GlassRack_BreakingBadCoffee - capturing... OK
[920/1971] GlassRack_ComplexApparatus - capturing... OK
[921/1971] GlassRack_DistillationRack - capturing... OK
[922/1971] GlassRack_DistillationY - capturing... OK
[923/1971] GlassRack_FractionalDistillation - capturing... OK
[924/1971] GlassRack_RefluxApparatus - capturing... OK
[925/1971] GlassRack_SbendManifold - capturing... OK
[926/1971] GlassRack_SimpleTube - capturing... OK
[927/1971] GlassRack_SpiralCondenser - capturing... OK
[928/1971] GlassRack_SpiralTube - capturing... OK
[929/1971] tts_test - capturing... OK
[930/1971] armadillo_droideka - capturing... OK
[931/1971] armadillo_eggling - capturing... OK
[932/1971] origami_droideka - capturing... OK
[933/1971] waterbomb_enemy - capturing... OK
[934/1971] becoming_catalyst - capturing... OK
[935/1971] catalyst_target - capturing... OK
[936/1971] blockbuilderentity - capturing... OK
[937/1971] branching_vine - capturing... OK
[938/1971] bricoleur_golem - capturing... OK
[939/1971] chromatic_field - capturing... OK
[940/1971] collision_crasher - capturing... OK
[941/1971] constraint_web - capturing... OK
[942/1971] data_tree_walker - capturing... OK
    --- Progress: 900 captured, 4 failed, ~76 min remaining ---
[943/1971] escher_stairwalker - capturing... OK
[944/1971] fallingblocks - capturing... OK
[945/1971] force_field - capturing... OK
[946/1971] fractal_hydra - capturing... OK
[947/1971] gradient_hunter - capturing... OK
[948/1971] grammar_markov - capturing... OK
[949/1971] graph_weaver - capturing... OK
[950/1971] gridagent - capturing... OK
[951/1971] hazards_demo - capturing... OK
[952/1971] hull_crusher - capturing... OK
[953/1971] index_sentinel - capturing... OK
[954/1971] isosurface_trap - capturing... OK
[955/1971] joint_articulator - capturing... OK
[956/1971] kaleidocycle_enemy - capturing... OK
[957/1971] kresling_spire - capturing... OK
[958/1971] lifeform_walker - capturing... OK
[959/1971] loving_triangle - capturing... OK
[960/1971] maze_spinner - capturing... OK
[961/1971] mesh_morpher - capturing... OK
[962/1971] miura_crawler - capturing... OK
[963/1971] edible_mushroom - capturing... OK
[964/1971] noise_field - capturing... OK
[965/1971] five_leg_critter - capturing... OK
[966/1971] four_leg_critter - capturing... OK
[967/1971] octapod_crawler - capturing... OK
[968/1971] octapod_ik - capturing... OK
[969/1971] one_leg - capturing... OK
[970/1971] six_leg_critter - capturing... OK
[971/1971] three_leg_critter - capturing... OK
[972/1971] two_leg_critter - capturing... OK
[973/1971] origami_pyre_plane - capturing... OK
[974/1971] paradox_stalker - capturing... OK
[975/1971] particle_emitter_hazard - capturing... OK
[976/1971] pattern_mine - capturing... OK
[977/1971] plasma_critter - capturing... OK
[978/1971] stick_tool - capturing... OK
[979/1971] proximity_spawner - capturing... OK
[980/1971] qfep_calibrator - capturing... OK
[981/1971] recursion_spiral - capturing... OK
[982/1971] resonance_chamber - capturing... OK
[983/1971] scissor_stalker - capturing... OK
[984/1971] spatial_voronoi - capturing... OK
[985/1971] sphere_droideka - capturing... OK
[986/1971] spring_mass_bouncer - capturing... OK
[987/1971] swarm_hive - capturing... OK
[988/1971] techstrider - capturing... OK
[989/1971] tentacle_cube - capturing... OK
[990/1971] tesseract_phaser - capturing... OK
[991/1971] waterbomb_hopper - capturing... OK
[992/1971] wave_rider - capturing... OK
    --- Progress: 950 captured, 4 failed, ~72 min remaining ---
[993/1971] HandheldInfoBoard - capturing... OK
[994/1971] 2d_in_3d_point_vis - capturing... OK
[995/1971] 2d_in_3d_randomness_vis - capturing... OK
[996/1971] turret_boll_infoboard - capturing... OK
[997/1971] 2d_in_3d_vectors_vis - capturing... OK
[998/1971] graphics_monitor - capturing... OK
[999/1971] graphics_slideshow - capturing... OK
[1000/1971] graphics_slideshow_2d - capturing... OK
[1001/1971] graphics_slideshow_all - capturing... OK
[1002/1971] polyhedron_nets_cube - capturing... OK
[1003/1971] interactable_demo - capturing... OK
[1004/1971] line_interface - capturing... OK
[1005/1971] bifurcation_diagram - capturing... OK
[1006/1971] escher_staircase - capturing... OK
[1007/1971] florensky_sphere - capturing... OK
[1008/1971] godel_statement_plaque - capturing... OK
[1009/1971] magritte_pipe - capturing... OK
[1010/1971] russell_set_box - capturing... OK
[1011/1971] hand_color_controller - capturing... OK
[1012/1971] nail_color_controller - capturing... OK
[1013/1971] player_presence_indicator - capturing... OK
[1015/1971] chaos_particles - capturing... OK
[1016/1971] complexity_pattern - capturing... OK
[1017/1971] dissolving_form - capturing... OK
[1018/1971] edge_core - capturing... OK
[1019/1971] edge_detector - capturing... OK
[1020/1971] edge_of_chaos_orb - capturing... OK
[1021/1971] entropy_meter - capturing... OK
[1022/1971] fluid_form - capturing... OK
[1023/1971] qfep_formula_3d - capturing... OK
[1024/1971] lambda_slider - capturing... OK
[1025/1971] ordered_grid - capturing... OK
[1026/1971] particle_chaos - capturing... OK
[1027/1971] phase_cube - capturing... OK
[1028/1971] phi_slider - capturing... OK
[1029/1971] preserved_pattern - capturing... OK
[1030/1971] qfep_oscilloscope - capturing... OK
[1031/1971] qfep_reactor - capturing... OK
[1032/1971] qfep_sandbox_console - capturing... OK
[1033/1971] random_cubes - capturing... OK
[1034/1971] reactive_particle_field - capturing... OK
[1035/1971] rigid_sculpture - capturing... OK
[1036/1971] transforming_pattern - capturing... OK
[1037/1971] turing_pattern - capturing... OK
[1038/1971] sine_wave_controller - capturing... OK
[1039/1971] value_mapper_example - capturing... OK
[1040/1971] atmosphericmonitoring - capturing... OK
[1041/1971] biomagneticresonator - capturing... OK
[1042/1971] chair2 - capturing... OK
[1043/1971] chemicalapparatus - capturing... OK
    --- Progress: 1000 captured, 4 failed, ~67 min remaining ---
[1044/1971] circularradarmonitor - capturing... OK
[1045/1971] cryogenicpreservation - capturing... Exception in thread Thread-2011 (_readerthread):
Traceback (most recent call last):
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\threading.py", line 1044, in _bootstrap_inner
    self.run()
    ~~~~~~~~^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\threading.py", line 995, in run
    self._target(*self._args, **self._kwargs)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\subprocess.py", line 1615, in _readerthread
    buffer.append(fh.read())
                  ~~~~~~~^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\encodings\cp1252.py", line 23, in decode
    return codecs.charmap_decode(input,self.errors,decoding_table)[0]
           ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
UnicodeDecodeError: 'charmap' codec can't decode byte 0x9d in position 7478: character maps to <undefined>
OK
[1046/1971] datatablet - capturing... OK
[1047/1971] electromagneticfieldgenerator - capturing... OK
[1048/1971] electronicscales - capturing... OK
[1049/1971] fluxdetector - capturing... Exception in thread Thread-2019 (_readerthread):
Traceback (most recent call last):
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\threading.py", line 1044, in _bootstrap_inner
    self.run()
    ~~~~~~~~^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\threading.py", line 995, in run
    self._target(*self._args, **self._kwargs)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\subprocess.py", line 1615, in _readerthread
    buffer.append(fh.read())
                  ~~~~~~~^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\encodings\cp1252.py", line 23, in decode
    return codecs.charmap_decode(input,self.errors,decoding_table)[0]
           ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
UnicodeDecodeError: 'charmap' codec can't decode byte 0x8f in position 7460: character maps to <undefined>
OK
[1050/1971] holographicdisplay - capturing... OK
[1051/1971] microscope - capturing... OK
[1052/1971] multimeter - capturing... OK
[1053/1971] pipettedispenser - capturing... OK
